,open,close,open_24,close_24
15-01-21 12:00,1.2062,1.2068,1.224509001,1.224433764
15-01-21 13:00,1.2068,1.2065,1.22511586,1.225060659
15-01-21 14:00,1.20645,1.2055,1.224767967,1.224717584
15-01-21 15:00,1.2056,1.2066,1.225092074,1.225100347
15-01-21 16:00,1.2066,1.20715,1.225291335,1.225286733
15-01-21 17:00,1.2072,1.20745,1.225713991,1.225759155
15-01-21 18:00,1.20745,1.20765,1.225486001,1.225393761
15-01-21 19:00,1.20765,1.2075,1.224774451,1.224659192
15-01-21 20:00,1.2075,1.2074,1.223774433,1.223707196
15-01-21 21:00,1.20745,1.20795,1.223283301,1.22341059
15-12-20 00:00,1.2154,1.21515,1.22324173,1.222957273
15-12-20 01:00,1.21495,1.21525,1.222965309,1.223169275
15-12-20 02:00,1.2151,1.21565,1.224034951,1.223988478
15-12-20 03:00,1.21565,1.21625,1.223584754,1.223725369
15-12-20 04:00,1.2162,1.2165,1.224364833,1.224385559
15-12-20 05:00,1.2165,1.2163,1.225758881,1.225795993
15-12-20 06:00,1.2163,1.2162,1.227198602,1.227501482
15-12-20 07:00,1.2163,1.21545,1.228136466,1.228346789
15-12-20 08:00,1.21545,1.22095,1.228230677,1.228079945
15-12-20 09:00,1.2209,1.2206,1.228298176,1.228189061
15-12-20 10:00,1.22065,1.21975,1.228664989,1.228560101
15-12-20 11:00,1.21975,1.21955,1.227394761,1.227369892
15-12-20 12:00,1.21965,1.21945,1.226833033,1.226916923
15-12-20 13:00,1.21945,1.2188,1.225721002,1.225797331
15-12-20 14:00,1.2188,1.2196,1.226420079,1.226385214
15-12-20 15:00,1.2196,1.2186,1.227315326,1.227500929
15-12-20 16:00,1.2186,1.2175,1.22771184,1.227804399
15-12-20 17:00,1.2175,1.21685,1.226955888,1.22689393
15-12-20 18:00,1.21685,1.21725,1.228284336,1.228356388
15-12-20 19:00,1.2173,1.2162,1.22900336,1.229456042
15-12-20 20:00,1.2162,1.2184,1.227143434,1.227437557
15-12-20 21:00,1.21835,1.2199,1.227613279,1.227766154
15-12-20 22:00,1.21985,1.2198,1.227309166,1.227529771
15-12-20 23:00,1.2198,1.21965,1.226527844,1.226695256
16-12-20 00:00,1.2196,1.21935,1.226969728,1.227258815
16-12-20 01:00,1.2194,1.2203,1.227708854,1.227901399
16-12-20 02:00,1.22025,1.22135,1.228029371,1.22828949
16-12-20 03:00,1.22125,1.22105,1.228588064,1.228747461
16-12-20 04:00,1.22105,1.22255,1.229528275,1.229724095
16-12-20 05:00,1.22255,1.2225,1.230198683,1.230356572
16-12-20 06:00,1.22265,1.2231,1.230415616,1.230734063
16-12-20 07:00,1.22305,1.2233,1.230769235,1.230766869
16-12-20 08:00,1.2233,1.22355,1.229980303,1.229883131
16-12-20 09:00,1.2235,1.2233,1.228042818,1.227957638
16-12-20 10:00,1.22325,1.22285,1.227452451,1.227283302
16-12-20 11:00,1.22285,1.2237,1.226624723,1.226145847
16-12-20 12:00,1.2238,1.2248,1.226785421,1.226761706
16-12-20 13:00,1.22495,1.22425,1.227951555,1.228054298
16-12-20 14:00,1.22425,1.22505,1.228938605,1.228494513
16-12-20 15:00,1.2252,1.2244,1.227242443,1.227044659
16-12-20 16:00,1.2246,1.22595,1.226841248,1.226621797
16-12-20 17:00,1.2258,1.2261,1.226116621,1.225983121
16-12-20 18:00,1.2261,1.22675,1.226472094,1.226338874
16-12-20 19:00,1.22675,1.22625,1.226282789,1.226115961
16-12-20 20:00,1.2263,1.22615,1.225858587,1.225585012
16-12-20 21:00,1.2263,1.2269,1.225263241,1.22506939
16-12-20 22:00,1.2268,1.2268,1.224889721,1.225057216
16-12-20 23:00,1.2267,1.22615,1.224820251,1.224703162
17-01-21 20:00,1.208,1.2078,1.22435409,1.22423349
17-01-21 21:00,1.2077,1.2077,1.224996834,1.22521164
17-01-21 22:00,1.2078,1.2079,1.22505404,1.225282759
17-01-21 23:00,1.2076,1.20775,1.224730125,1.224784259
17-12-20 00:00,1.22615,1.2255,1.223730586,1.223737389
17-12-20 01:00,1.2255,1.2256,1.217290295,1.2180516
17-12-20 02:00,1.22565,1.22465,1.216042619,1.216321403
17-12-20 03:00,1.2247,1.22475,1.215483854,1.215587425
17-12-20 04:00,1.2246,1.2241,1.212519598,1.212589814
17-12-20 05:00,1.2241,1.22435,1.213583617,1.214815558
17-12-20 06:00,1.22425,1.22535,1.212938114,1.213845568
17-12-20 07:00,1.2253,1.22485,1.214022669,1.214513117
17-12-20 08:00,1.22485,1.2261,1.21472219,1.214854415
17-12-20 09:00,1.2261,1.2249,1.210457047,1.210606351
17-12-20 10:00,1.22495,1.22545,1.213403916,1.213919986
17-12-20 11:00,1.22555,1.2256,1.21154233,1.212107713
17-12-20 12:00,1.22565,1.2255,1.209811846,1.209902877
17-12-20 13:00,1.2255,1.2249,1.215077479,1.213545926
17-12-20 14:00,1.22485,1.2237,1.215286946,1.214382506
17-12-20 15:00,1.2238,1.2234,1.2117582,1.211589133
17-12-20 16:00,1.22335,1.2235,1.217474511,1.217259998
17-12-20 17:00,1.2236,1.22365,1.222533294,1.222070043
17-12-20 18:00,1.22365,1.2242,1.22076803,1.219980822
17-12-20 19:00,1.2242,1.2243,1.216905567,1.217175631
17-12-20 20:00,1.22425,1.2247,1.217902526,1.218438819
17-12-20 21:00,1.2247,1.2257,1.22046341,1.219568706
17-12-20 22:00,1.2218,1.2217,1.220471291,1.219840641
17-12-20 23:00,1.2218,1.22225,1.223094542,1.222895487
18-01-21 00:00,1.20775,1.20865,1.222749037,1.222243481
18-01-21 01:00,1.2086,1.2093,1.223633191,1.222701601
18-01-21 02:00,1.20925,1.20945,1.222727103,1.222019804
18-01-21 03:00,1.20945,1.20975,1.224595498,1.224005445
18-01-21 04:00,1.2097,1.2095,1.224959091,1.224096137
18-01-21 05:00,1.20945,1.2097,1.225214747,1.224517506
18-01-21 06:00,1.2097,1.20975,1.226415939,1.226190595
18-01-21 07:00,1.20975,1.2103,1.227221219,1.227077352
18-01-21 08:00,1.2104,1.211,1.227168384,1.227213763
18-01-21 09:00,1.211,1.212,1.228463656,1.22819174
18-01-21 10:00,1.2119,1.21285,1.229317214,1.229284816
18-01-21 11:00,1.21285,1.21275,1.227650747,1.227378511
18-01-21 12:00,1.21275,1.2126,1.227643807,1.227332611
18-01-21 13:00,1.2126,1.2136,1.225619696,1.225349262
18-01-21 14:00,1.21355,1.2126,1.224763437,1.224590165
18-01-21 15:00,1.21265,1.2128,1.225224194,1.225288396
18-01-21 16:00,1.2129,1.21245,1.225535765,1.225598336
18-01-21 17:00,1.21255,1.21215,1.225588326,1.22549616
18-01-21 18:00,1.2121,1.2122,1.225400371,1.225575352
18-01-21 19:00,1.2122,1.2125,1.225789531,1.226014054
18-01-21 20:00,1.2125,1.2127,1.225572684,1.225740053
18-01-21 21:00,1.2127,1.21285,1.226931492,1.227191758
18-01-21 22:00,1.21285,1.2129,1.226944965,1.227083044
18-01-21 23:00,1.2127,1.21385,1.227217365,1.227247781
18-12-20 00:00,1.22225,1.22285,1.227142705,1.227231701
18-12-20 01:00,1.22285,1.22115,1.226808656,1.227090925
18-12-20 02:00,1.2212,1.2219,1.227149715,1.227562328
18-12-20 03:00,1.22195,1.2209,1.22760953,1.227660909
18-12-20 04:00,1.2208,1.21905,1.226655743,1.226854601
18-12-20 05:00,1.2189,1.21845,1.226881775,1.226961
18-12-20 06:00,1.21855,1.2191,1.226611086,1.226663283
18-12-20 07:00,1.21925,1.21925,1.227265514,1.22729662
18-12-20 08:00,1.21905,1.2199,1.226591301,1.226506214
18-12-20 09:00,1.2199,1.2177,1.225463911,1.225578171
18-12-20 10:00,1.21765,1.22185,1.224501684,1.224358994
18-12-20 11:00,1.2218,1.21755,1.224644819,1.224625478
18-12-20 12:00,1.21755,1.2147,1.226623152,1.227034028
18-12-20 13:00,1.2149,1.2162,1.228672415,1.228853422
18-12-20 14:00,1.21625,1.2163,1.228803887,1.228712297
18-12-20 15:00,1.21645,1.21915,1.229675319,1.229703537
18-12-20 16:00,1.2193,1.22085,1.229040001,1.229022237
18-12-20 17:00,1.2209,1.22115,1.228985366,1.228963618
18-12-20 18:00,1.2211,1.22325,1.228265202,1.228291113
18-12-20 19:00,1.2231,1.22355,1.229169883,1.229234608
18-12-20 20:00,1.22355,1.2244,1.230953332,1.230910319
18-12-20 21:00,1.22435,1.2249,1.229349439,1.229294868
19-01-21 00:00,1.214,1.21425,1.227226808,1.227303282
19-01-21 01:00,1.21425,1.2141,1.22734776,1.227274859
19-01-21 02:00,1.2141,1.2143,1.227939822,1.228011515
19-01-21 03:00,1.2144,1.21445,1.227216889,1.227528128
19-01-21 04:00,1.21445,1.21405,1.228662797,1.229093006
19-01-21 05:00,1.2141,1.21445,1.232149508,1.232201628
19-01-21 06:00,1.2145,1.2149,1.232622565,1.23288521
19-01-21 07:00,1.2148,1.2156,1.233853667,1.233855996
19-01-21 08:00,1.2156,1.21345,1.23411169,1.23422657
19-01-21 09:00,1.2133,1.21285,1.235077525,1.235140792
19-01-21 10:00,1.2127,1.21215,1.235152229,1.234983377
19-01-21 11:00,1.21215,1.2112,1.233869727,1.233829503
19-01-21 12:00,1.21125,1.20985,1.232463948,1.232587376
19-01-21 13:00,1.20985,1.2107,1.231275503,1.231301211
19-01-21 14:00,1.21075,1.2081,1.228885808,1.228889231
19-01-21 15:00,1.20805,1.2105,1.231211846,1.231527848
19-01-21 16:00,1.21055,1.21105,1.232186154,1.232529906
19-01-21 17:00,1.21105,1.2106,1.231796474,1.231864781
19-01-21 18:00,1.21065,1.21095,1.232101831,1.232620256
19-01-21 19:00,1.21095,1.2107,1.232967681,1.232908537
19-01-21 20:00,1.2107,1.21085,1.234173516,1.234032292
19-01-21 21:00,1.2106,1.2106,1.234102951,1.233989586
19-01-21 22:00,1.21055,1.211,1.23463539,1.234764225
19-01-21 23:00,1.2111,1.21145,1.233686228,1.233817947
20-01-21 00:00,1.2114,1.2118,1.233435815,1.233616581
20-01-21 01:00,1.2117,1.2124,1.234336991,1.234557024
20-01-21 02:00,1.21235,1.21255,1.234256451,1.234368255
20-01-21 03:00,1.21255,1.21295,1.232022644,1.232023757
20-01-21 04:00,1.213,1.213,1.231494411,1.231491254
20-01-21 05:00,1.21295,1.21345,1.23179517,1.231826213
20-01-21 06:00,1.21345,1.2131,1.230114946,1.230269469
20-01-21 07:00,1.21305,1.21195,1.230352336,1.230215546
20-01-21 08:00,1.2118,1.21315,1.226966048,1.226895587
20-01-21 09:00,1.2133,1.21425,1.226640117,1.227080036
20-01-21 10:00,1.2142,1.2139,1.227590783,1.227617484
20-01-21 11:00,1.21395,1.21435,1.227610034,1.227874238
20-01-21 12:00,1.21425,1.21435,1.227335276,1.227472683
20-01-21 13:00,1.2144,1.2152,1.227781962,1.227731598
20-01-21 14:00,1.2153,1.2151,1.227391525,1.22732141
20-01-21 15:00,1.21505,1.215,1.227790821,1.227743564
20-01-21 16:00,1.2151,1.21425,1.228076807,1.228312839
20-01-21 17:00,1.2142,1.2149,1.22776192,1.227702346
20-01-21 18:00,1.21485,1.2155,1.227030639,1.227023662
20-01-21 19:00,1.2155,1.21595,1.2266233,1.226810248
20-01-21 20:00,1.21605,1.21685,1.226036579,1.226121225
20-01-21 21:00,1.2169,1.2166,1.226069793,1.226226665
20-01-21 22:00,1.216,1.2168,1.226666593,1.226600326
20-01-21 23:00,1.2169,1.2166,1.225723523,1.226079392
20-12-20 20:00,1.22485,1.2232,1.224978757,1.225108482
20-12-20 21:00,1.2232,1.2243,1.225592129,1.22563497
20-12-20 22:00,1.2244,1.22385,1.225606359,1.225570507
20-12-20 23:00,1.2242,1.22365,1.225284974,1.225382292
21-01-21 00:00,1.2166,1.21685,1.225352899,1.225548306
21-01-21 01:00,1.2169,1.2173,1.225874936,1.225697665
21-01-21 02:00,1.21725,1.2174,1.224500919,1.224475866
21-01-21 03:00,1.21745,1.2173,1.224069806,1.224133979
21-01-21 04:00,1.21745,1.21735,1.22391812,1.223880234
21-01-21 05:00,1.21735,1.21725,1.224281886,1.224389333
21-01-21 06:00,1.21715,1.21655,1.224336448,1.224345532
21-01-21 07:00,1.2165,1.2157,1.225628418,1.225597909
21-01-21 08:00,1.2157,1.21805,1.22508992,1.224827889
21-01-21 09:00,1.21805,1.21735,1.223862057,1.223691034
21-01-21 10:00,1.2175,1.2167,1.223446978,1.223335678
21-01-21 11:00,1.21685,1.21775,1.224123707,1.224023019
21-01-21 12:00,1.21775,1.21635,1.224075791,1.223300031
21-01-21 13:00,1.2164,1.2166,1.223671755,1.223745786
21-01-21 14:00,1.2165,1.21745,1.224660881,1.224893143
21-01-21 15:00,1.2174,1.2172,1.223383258,1.223477343
21-01-21 16:00,1.2173,1.2179,1.223006436,1.222849292
21-01-21 17:00,1.2179,1.2168,1.222866652,1.222771821
21-01-21 18:00,1.2166,1.21695,1.222713809,1.222741392
21-01-21 19:00,1.2169,1.2167,1.221679583,1.221356796
21-01-21 20:00,1.21665,1.2169,1.220557603,1.220836762
21-01-21 21:00,1.2168,1.2168,1.22056939,1.220577808
21-01-21 22:00,1.217,1.2171,1.220361049,1.220523175
21-01-21 23:00,1.2172,1.2172,1.22079727,1.221162032
21-12-20 00:00,1.2235,1.22305,1.219654592,1.220304307
21-12-20 01:00,1.22315,1.2232,1.219939754,1.220237996
21-12-20 02:00,1.22315,1.22335,1.22039342,1.220089748
21-12-20 03:00,1.22325,1.22305,1.220303446,1.22005441
21-12-20 04:00,1.22295,1.22225,1.220204228,1.21997002
21-12-20 05:00,1.22235,1.22185,1.219604473,1.219042569
21-12-20 06:00,1.2219,1.22175,1.217738753,1.217633578
21-12-20 07:00,1.22175,1.22165,1.217274344,1.217597716
21-12-20 08:00,1.2217,1.2222,1.217553261,1.217883008
21-12-20 09:00,1.22225,1.22085,1.218640598,1.218671241
21-12-20 10:00,1.2207,1.223,1.217493946,1.217179017
21-12-20 11:00,1.22305,1.2243,1.216590521,1.216542255
21-12-20 12:00,1.2244,1.22395,1.217391661,1.217041657
21-12-20 13:00,1.22395,1.2231,1.217409701,1.217259604
21-12-20 14:00,1.22305,1.2207,1.216185346,1.216057997
21-12-20 15:00,1.2207,1.21735,1.216035121,1.215833167
21-12-20 16:00,1.2174,1.2172,1.215853446,1.215622489
21-12-20 17:00,1.21715,1.2175,1.21364526,1.213797448
21-12-20 18:00,1.2174,1.2163,1.213632673,1.213629153
21-12-20 19:00,1.2163,1.2161,1.213941776,1.213780092
21-12-20 20:00,1.2162,1.2157,1.214964572,1.214752296
21-12-20 21:00,1.21575,1.2163,1.215210758,1.21490234
21-12-20 22:00,1.2163,1.2164,1.21452111,1.214592073
21-12-20 23:00,1.2164,1.21865,1.21465051,1.214685081
22-01-21 00:00,1.2171,1.21685,1.214717187,1.214746637
22-01-21 01:00,1.2168,1.21675,1.214387668,1.214319346
22-01-21 02:00,1.21675,1.21675,1.215333429,1.215133232
22-01-21 03:00,1.21675,1.2165,1.217037093,1.216749404
22-01-21 04:00,1.2165,1.2171,1.216162154,1.216099183
22-01-21 05:00,1.2171,1.2176,1.215890117,1.215506143
22-01-21 06:00,1.21755,1.2177,1.21428582,1.2140418
22-01-21 07:00,1.2176,1.2181,1.214107306,1.213843103
22-01-21 08:00,1.2181,1.21775,1.214422623,1.214289821
22-01-21 09:00,1.2177,1.218,1.213933143,1.213821608
22-01-21 10:00,1.2179,1.2174,1.214292628,1.214065811
22-01-21 11:00,1.21735,1.21475,1.214888539,1.214662305
22-01-21 12:00,1.2148,1.2157,1.216590274,1.216291046
22-01-21 13:00,1.21565,1.2158,1.217019897,1.216873343
22-01-21 14:00,1.2157,1.2153,1.217670745,1.217700973
22-01-21 15:00,1.2153,1.2147,1.21867951,1.218925076
22-12-20 00:00,1.2186,1.2164,1.219461989,1.219571301
22-12-20 01:00,1.2163,1.21775,1.21994094,1.219924335
22-12-20 02:00,1.21775,1.2176,1.220065597,1.220072579
22-12-20 03:00,1.2176,1.2189,1.220624047,1.220504347
22-12-20 04:00,1.219,1.2188,1.220728771,1.220629819
22-12-20 05:00,1.2188,1.21885,1.220721682,1.220685104
22-12-20 06:00,1.21885,1.21845,1.221093985,1.221073091
22-12-20 07:00,1.2184,1.21995,1.220788649,1.22075234
22-12-20 08:00,1.21975,1.2189,1.221148055,1.221107352
22-12-20 09:00,1.2189,1.21935,1.220964918,1.220985182
22-12-20 10:00,1.2194,1.21795,1.221359027,1.221386019
22-12-20 11:00,1.21805,1.2191,1.220501085,1.220580056
22-12-20 12:00,1.2192,1.2182,1.21952392,1.219351772
22-12-20 13:00,1.2182,1.21745,1.218704786,1.218350104
22-12-20 14:00,1.21735,1.22065,1.219085373,1.218928892
22-12-20 15:00,1.2207,1.2186,1.219324619,1.219419067
22-12-20 16:00,1.2186,1.21935,1.219279992,1.219223518
22-12-20 17:00,1.21935,1.2187,1.21939725,1.219589357
22-12-20 18:00,1.2187,1.21815,1.219268928,1.219411565
22-12-20 19:00,1.21815,1.218,1.21945323,1.219678068
22-12-20 20:00,1.21805,1.2195,1.219021659,1.218998921
22-12-20 21:00,1.21955,1.2187,1.219659806,1.219335556
22-12-20 22:00,1.2188,1.219,1.219271287,1.21892705
22-12-20 23:00,1.21885,1.21935,1.218269914,1.217946983
23-12-20 00:00,1.2194,1.2203,1.217550743,1.217357397
23-12-20 01:00,1.2203,1.2208,1.217156029,1.216990434
23-12-20 02:00,1.2209,1.22115,1.216757188,1.216529211
23-12-20 03:00,1.2211,1.22095,1.21599896,1.215835262
23-12-20 04:00,1.22095,1.2205,1.216135652,1.215871751
23-12-20 05:00,1.22045,1.2204,1.21666043,1.216403996
23-12-20 06:00,1.2206,1.2207,1.216418589,1.216111564
23-12-20 07:00,1.2207,1.2206,1.215086408,1.215114719
23-12-20 08:00,1.2205,1.2201,1.214695945,1.214710547
23-12-20 09:00,1.2202,1.2191,1.214841167,1.214812588
23-12-20 10:00,1.21915,1.2199,1.21498989,1.214821525
23-12-20 11:00,1.21985,1.21955,1.214825149,1.21468207
23-12-20 12:00,1.21945,1.21885,1.21502151,1.214787132
23-12-20 13:00,1.2189,1.219,1.215589914,1.215316875
23-12-20 14:00,1.21895,1.2189,1.215016262,1.21473746
23-12-20 15:00,1.2189,1.21825,1.214359525,1.214351955
23-12-20 16:00,1.21825,1.21815,1.214061736,1.214008152
23-12-20 17:00,1.21815,1.2183,1.213985263,1.213747129
23-12-20 18:00,1.2184,1.21815,1.214051037,1.214009242
23-12-20 19:00,1.2181,1.218,1.213988974,1.214146594
23-12-20 20:00,1.21805,1.2185,1.215046959,1.214777628
23-12-20 21:00,1.2183,1.2187,1.215845189,1.215723988
23-12-20 22:00,1.2188,1.2185,1.215201371,1.21503901
23-12-20 23:00,1.2184,1.2183,1.215211206,1.215271693
24-12-20 00:00,1.2183,1.21755,1.216145514,1.216333364
24-12-20 01:00,1.2176,1.2191,1.215507433,1.215682025
24-12-20 02:00,1.21905,1.21935,1.215920371,1.215864765
24-12-20 03:00,1.21945,1.2201,1.215089665,1.214911252
24-12-20 04:00,1.2202,1.2199,1.215274492,1.215081733
24-12-20 05:00,1.2199,1.2196,1.21493855,1.214731995
24-12-20 06:00,1.2196,1.21985,1.214877736,1.214799755
24-12-20 07:00,1.2198,1.21945,1.214682011,1.214642579
24-12-20 08:00,1.2193,1.22035,1.214517131,1.214404224
24-12-20 09:00,1.22025,1.2189,1.214068564,1.213884588
24-12-20 10:00,1.2185,1.21725,1.213517916,1.213477361
24-12-20 11:00,1.21755,1.2168,1.213778729,1.213728932
24-12-20 12:00,1.2168,1.21665,1.214280415,1.214114696
24-12-20 13:00,1.21665,1.2172,1.214217343,1.213946993
24-12-20 14:00,1.2188,1.21975,1.214409256,1.21422163
24-12-20 15:00,1.21975,1.21935,1.21379086,1.213764584
24-12-20 16:00,1.221,1.221,1.213527503,1.213498183
24-12-20 17:00,1.2206,1.2206,1.213106968,1.213033921
24-12-20 18:00,1.2191,1.2192,1.21320576,1.213267786
24-12-20 19:00,1.2191,1.2191,1.212862937,1.213006242
24-12-20 20:00,1.2191,1.2193,1.213314919,1.213181468
24-12-20 21:00,1.2195,1.2204,1.213302135,1.213261782
24-12-20 22:00,1.22055,1.21925,1.212251991,1.212219433
24-12-20 23:00,1.2194,1.2205,1.212393861,1.21236547
25-12-20 00:00,1.22055,1.2209,1.212393524,1.212334355
25-12-20 01:00,1.22095,1.2213,1.212658967,1.212642983
25-12-20 02:00,1.22125,1.22105,1.213376962,1.213156451
25-12-20 03:00,1.2211,1.2223,1.212901182,1.212708971
25-12-20 04:00,1.2223,1.2225,1.21288633,1.212765432
25-12-20 05:00,1.2225,1.22315,1.211966052,1.21169056
25-12-20 06:00,1.2231,1.22395,1.212556711,1.21252876
25-12-20 07:00,1.2239,1.22485,1.212239283,1.212153181
25-12-20 08:00,1.225,1.22135,1.211316032,1.21129269
25-12-20 09:00,1.2213,1.2195,1.211905109,1.21175143
25-12-20 10:00,1.2195,1.2208,1.211730265,1.21155341
25-12-20 11:00,1.2209,1.2213,1.211446423,1.211370651
25-12-20 12:00,1.2214,1.2232,1.211295806,1.211290876
25-12-20 13:00,1.22305,1.2215,1.210659914,1.210460032
25-12-20 14:00,1.22155,1.2213,1.210810112,1.210569767
25-12-20 15:00,1.22135,1.2207,1.212026326,1.211859172
25-12-20 16:00,1.22065,1.2209,1.211458674,1.211597466
25-12-20 17:00,1.2209,1.2208,1.211192382,1.211447782
27-12-20 20:00,1.2206,1.22135,1.211781639,1.211854668
27-12-20 21:00,1.2213,1.2215,1.209621191,1.209935859
27-12-20 22:00,1.2217,1.221,1.210129677,1.210375223
27-12-20 23:00,1.2213,1.22195,1.211225015,1.211529921
28-12-20 00:00,1.222,1.22255,1.210869615,1.210893634
28-12-20 01:00,1.2227,1.2228,1.21141304,1.211324713
28-12-20 02:00,1.2228,1.22335,1.21156367,1.211511617
28-12-20 03:00,1.2234,1.22415,1.210302155,1.210472163
28-12-20 04:00,1.22425,1.22395,1.210282018,1.210460857
28-12-20 05:00,1.22405,1.22365,1.209425751,1.209351086
28-12-20 06:00,1.2236,1.2242,1.209181385,1.209405237
28-12-20 07:00,1.22425,1.22405,1.209991224,1.209951691
28-12-20 08:00,1.224,1.2245,1.210192307,1.210198944
28-12-20 09:00,1.22455,1.225,1.209878459,1.210176241
28-12-20 10:00,1.22495,1.2249,1.209988601,1.210198873
28-12-20 11:00,1.22495,1.2248,1.209471106,1.209805956
28-12-20 12:00,1.2249,1.2256,1.21048761,1.21061718
28-12-20 13:00,1.2256,1.22525,1.210284601,1.210476272
28-12-20 14:00,1.2253,1.2269,1.210766024,1.210997969
28-12-20 15:00,1.2268,1.22425,1.211824396,1.211796288
28-12-20 16:00,1.2245,1.2252,1.212173906,1.212287588
28-12-20 17:00,1.22515,1.22415,1.212114032,1.212695577
28-12-20 18:00,1.2242,1.2246,1.213215986,1.213552635
28-12-20 19:00,1.22455,1.2252,1.213184487,1.213404164
28-12-20 20:00,1.22515,1.22495,1.21320494,1.213305727
28-12-20 21:00,1.225,1.22505,1.21372326,1.213819111
28-12-20 22:00,1.2248,1.22535,1.213396007,1.213625801
28-12-20 23:00,1.2255,1.22525,1.21344001,1.213587776
29-12-20 00:00,1.2252,1.2268,1.213460175,1.213464145
29-12-20 01:00,1.22685,1.22905,1.213230701,1.213091372
29-12-20 02:00,1.2291,1.2287,1.213248322,1.213049505
29-12-20 03:00,1.2287,1.2283,1.213589964,1.213369912
29-12-20 04:00,1.2283,1.22845,1.214285194,1.214142801
29-12-20 05:00,1.2285,1.22855,1.214257616,1.21420005
29-12-20 06:00,1.2286,1.2282,1.213885061,1.213789793
29-12-20 07:00,1.22805,1.22665,1.214046377,1.214186441
29-12-20 08:00,1.22665,1.2259,1.214531319,1.21478531
29-12-20 09:00,1.2259,1.22685,1.214542746,1.214596464
29-12-20 10:00,1.22685,1.228,1.21429225,1.214361494
29-12-20 11:00,1.22805,1.2273,1.214187234,1.214360946
29-12-20 12:00,1.2273,1.229,1.214536544,1.214557735
29-12-20 13:00,1.22895,1.2291,1.214707985,1.214744228
29-12-20 14:00,1.2291,1.2297,1.21510936,1.215130736
29-12-20 15:00,1.2294,1.23015,1.215069707,1.215238823
29-12-20 16:00,1.22995,1.2279,1.214691576,1.214480349
29-12-20 17:00,1.2279,1.22885,1.213434349,1.213329359
29-12-20 18:00,1.22885,1.22905,1.21292859,1.21289399
29-12-20 19:00,1.2291,1.2288,1.212774963,1.21296374
29-12-20 20:00,1.2289,1.22915,1.213186566,1.213472055
29-12-20 21:00,1.2294,1.2298,1.212780879,1.212993971
29-12-20 22:00,1.2298,1.2297,1.213779877,1.214398973
29-12-20 23:00,1.23,1.22985,1.213974402,1.214079155
30-12-20 00:00,1.2299,1.2307,1.213257455,1.213154105
30-12-20 01:00,1.23065,1.23065,1.213584327,1.213155021
30-12-20 02:00,1.23065,1.22895,1.212631217,1.212412175
30-12-20 03:00,1.229,1.2291,1.212476354,1.212244008
30-12-20 04:00,1.2291,1.2286,1.212482416,1.212240212
30-12-20 05:00,1.22865,1.22895,1.212508235,1.212228335
30-12-20 06:00,1.22895,1.2291,1.211681207,1.211572595
30-12-20 07:00,1.2291,1.2297,1.211183028,1.211084121
30-12-20 08:00,1.22965,1.23015,1.21086704,1.211001947
30-12-20 09:00,1.23015,1.22785,1.211446121,1.211457726
30-12-20 10:00,1.2279,1.22795,1.212116842,1.212180793
30-12-20 11:00,1.228,1.2275,1.212645538,1.212851723
30-12-20 12:00,1.22755,1.2272,1.213260939,1.213303173
30-12-20 13:00,1.2271,1.22845,1.213230536,1.213387367
30-12-20 14:00,1.2285,1.2269,1.213562063,1.213708935
30-12-20 15:00,1.22695,1.22395,1.212538909,1.212540261
30-12-20 16:00,1.2239,1.2231,1.213545003,1.213558779
30-12-20 17:00,1.223,1.2224,1.214283836,1.214432592
30-12-20 18:00,1.2225,1.2217,1.214323712,1.21438975
30-12-20 19:00,1.22175,1.2209,1.214231953,1.214473914
30-12-20 20:00,1.22095,1.2217,1.214545824,1.214743728
30-12-20 21:00,1.2217,1.2216,1.214875602,1.215078309
30-12-20 22:00,1.2216,1.2214,1.214968562,1.215138728
30-12-20 23:00,1.2214,1.2214,1.21485181,1.214905018
31-12-20 00:00,1.21365,1.21335,1.21430946,1.214075682
31-12-20 01:00,1.21335,1.21335,1.213803576,1.213682507
31-12-20 02:00,1.21335,1.21335,1.214961695,1.214904679
31-12-20 03:00,1.21336,1.20608,1.21562713,1.215706222
31-12-20 04:00,1.21336,1.21346,1.215475577,1.215577998
31-12-20 05:00,1.21346,1.21336,1.215526678,1.215681457
31-12-20 06:00,1.21336,1.20608,1.215796501,1.215930061
31-12-20 07:00,1.21336,1.21336,1.215498458,1.215641394
31-12-20 08:00,1.20886,1.21336,1.215782726,1.215889788
31-12-20 09:00,1.21336,1.20406,1.215847024,1.215968196
31-12-20 10:00,1.21336,1.20563,1.216097329,1.216222919
31-12-20 11:00,1.20563,1.21336,1.21618121,1.216279695
31-12-20 12:00,1.21515,1.21336,1.216300209,1.216389075
31-12-20 13:00,1.21415,1.21335,1.216324216,1.216394544
31-12-20 14:00,1.21335,1.21278,1.215762661,1.215619945
31-12-20 15:00,1.2233,1.2242,1.215081647,1.214929156
31-12-20 16:00,1.2242,1.224,1.216190244,1.216134892
31-12-20 17:00,1.22405,1.2234,1.216806329,1.216614773
31-12-20 18:00,1.2236,1.22495,1.21590949,1.215659524
31-12-20 19:00,1.2248,1.22405,1.216076733,1.215776172
31-12-20 20:00,1.22405,1.22525,1.215464465,1.215167483
31-12-20 21:00,1.22525,1.22545,1.215309197,1.214936283
31-12-20 22:00,1.2254,1.22545,1.215703518,1.215436737
31-12-20 23:00,1.22555,1.22495,1.215982668,1.215714648
